slug,family,task_verdict,observed_direction,potential_direction,primary_mechanism,release_classes,defect_classes,confidence,gameable,correct_solution_blocked,tests_verify_instruction,stub_would_pass,n_runs,n_pass,n_blocked_runs,n_undeserved_passes,refute_confirms,refute_refutes,refute_unanimous,headline
v3--ir-scoring-models,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;unrecoverable_or_hidden_target,unstated_convention;single_path_enforced;impossible_or_contradictory,high,False,True,mostly,no,8,0,2,0,3,0,True,"The DFI gold requires log2(1+(freq-e)/(e+1)), a formula in no IR reference, while the instruction and the file's own javadoc cite the ""saturated independence measure"" of Kocabas et al., which Apache Lucene implements as (freq-e)/e — I fetched the upstream source and confirmed it; r02 and r04 wrote exactly the cited literature formula, matched all four other models to 1e-16, and were still zeroed."
v3--iri-density-engine,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;leaky_answer_in_env,high,True,True,partially,no,8,1,3,0,3,0,True,"The acceptance oracle is an unpinned third-party package that has since drifted (pip gives PyIRI 0.1.7, the verifier pins 0.1.6 -> foF2 off by 0.66 MHz vs a 0.1 MHz tolerance) and VTEC is graded against a trapezoid convention that contradicts PyIRI's own edp_to_vtec by 11.3%, so the only pass came from reading the verifier source left readable in the container."
v3--jr-curve-analysis,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;unrecoverable_or_hidden_target,unstated_convention;single_path_enforced;impossible_or_contradictory,high,False,True,partially,no,8,0,8,0,2,1,False,"All 8 rollouts fixed every planted bug and implemented every missing routine correctly, then all 8 were zeroed by the same edit — applying the real ASTM E1820 side-groove K prefactor P/sqrt(B*B_N*W), which the instruction's own ""effective thickness for side-grooved specimens"" sentence invites but the hidden Python reference (plain B) rejects."
v3--kegg-pathway-analyzer,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,8,0,8,0,3,0,True,"All 8 rollouts built graph.compound_nodes from KGML reaction declarations exactly as the instruction words it (13 nodes) and were zeroed by a single unstated assertion demanding 14 — the reference's `entry type=""compound""` set, whose 14th member (C00031, D-Glucose) is an isolated node that appears in no reaction and no equation."
v3--kokkos-spmv-reducer,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,partially,no,8,5,3,0,3,0,True,"All 8 rollouts produced bit-identical correct results from a genuine Kokkos Serial build; the only thing separating the 5 passes from the 3 failures is whether the agent's edit deleted the literal comment line ""// TODO: Implement histogram computation..."" that tests/test_state.py:250 greps for, a requirement the instruction never states."
v3--landscape-epistasis-bypass,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,unrecoverable_or_hidden_target;specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,impossible_or_contradictory;unstated_convention;single_path_enforced;weak_tests,high,False,True,partially,no,8,0,8,0,2,1,False,"The verifier grades against the reference implementation's private conventions, and on local_optima it demands the exact opposite of what instruction.md states (""strictly exceeds all neighbors"" -> 102, verifier requires the plateau-inclusive 112), so a solver who implements the written spec literally cannot pass."
v3--lc-compliance-engine-232864,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit,unstated_convention;reference_canonical_form,medium,False,True,mostly,no,8,0,1,0,2,1,False,"r08 solved the entire substantive contract (41/44 tests, including the fully hidden 0/5/2/2/2 defect ledger) and was zeroed only by an Incoterms cell that Incoterms 2020 leaves undefined (DDP cargo_insurance=""buyer"", which 8/8 rollouts answered ""seller"") plus two substring greps reverse-engineered from the reference's exact sentences for a field the instruction explicitly calls ""free-text""."
v3--lease-accounting-engine-84cc5c,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement,unstated_convention,medium,False,True,mostly,no,5,0,1,0,2,1,False,"The verifier hardcodes a classification enum vocabulary (""sales_type""/""direct_financing"") that appears in neither instruction.md nor reference.md — reference.md renders them as prose ""sales-type""/""direct financing"" — and all five rollouts, including one whose accounting is numerically correct on every checkable assertion, were zeroed by it."
v3--linq-sql-compiler,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit,unstated_convention;reference_canonical_form,high,False,True,mostly,no,8,1,7,0,2,1,False,"All 8 rollouts wrote working general LINQ-to-SQL compilers and satisfied every stated convention; the 7 that scored 0.0 failed on nothing but the semantically inert keyword `ASC` (plus, for three of them, parentheses around an OR) — formatting the instruction's otherwise-exhaustive dialect list never mentions and that exists only as an incidental artifact of the reference implementation."
v3--mack-loss-reserving,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;rounding_or_tolerance;weak_tests,high,True,True,mostly,no,8,0,8,0,2,1,False,"All 8 rollouts built a correct pipeline and hit every non-Mack golden bit-for-bit, then scored 0.0 solely because the hidden goldens require chainladder-python v0.9.2's log-linear tail-sigma default instead of the min-rule published in Mack (1993) — the paper the task names, while the library that defines the required convention is explicitly forbidden and absent from the container."
v3--mack-reserve-backtest-47e915,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,False,True,mostly,no,8,0,1,0,3,0,True,"The verifier gates an all-or-nothing reward on roughly a dozen presentation conventions the instruction never states — most conspicuously that a column literally named `pct_of_total` must sum to 1.0, not 100 — and r03 built a pipeline that reproduces every independently-checkable reference number yet still scores 0 on that single units guess."
v3--maiac-aod-pipeline-d9c6e8,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;rounding_or_tolerance;weak_tests,high,False,True,mostly,no,7,0,7,0,3,0,True,"All 7 rollouts solved every planted hidden fact and match the verifier's independent references on 71 of 72 test functions, then all score 0.0 on one unstated, internally inconsistent quartile-boundary convention: the verifier demands q3 = FIRST value of NTILE group 4 (16.5531) while defining q1/median as LAST value of groups 1/2, and the agents' symmetric MAX-of-group-3 answer (16.5372, which is also the nearest-rank 75th percentile the instruction itself endorses for p95) misses the 0.01 tolerance by 0.0059."
v3--mammography-audit-pipeline,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,partially,no,8,0,6,0,3,0,True,"The verifier hard-codes an SQL column name (`birads_level` in v_co_occurrence) that appears in no file the solver can read — the instruction names only `cnt` for that view — and all 8 rollouts independently chose the semantically natural `finding_birads`, making test_state.py:303 raise sqlite3.OperationalError and zeroing the all-or-nothing reward."
v3--mbs-prepayment-analytics,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,8,0,7,0,3,0,True,"All eight rollouts solved the genuinely hard reverse-engineering (byte layout to 1e-8, quarantine, NULL trap, SMM/PSA/implied-original, every anomaly and cohort constant) and all scored 0.0 on two conventions the instruction never states: the B-minus-A sign of rpb_delta/factor_delta and the literal report sub-key name cpr_integrity[""valid""]."
v3--merger-deal-analysis,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,unrecoverable_or_hidden_target;specification_ambiguity_or_unstated_requirement,impossible_or_contradictory;unstated_convention,high,False,True,mostly,no,8,0,8,0,3,0,True,"The instruction defines rare_provisions as questions with ""no single answer exceeding 50% frequency"" (i.e. top_pct <= 50), but the verifier asserts top_answer_pct < 50.0 and hardcodes 21 entries; the dataset contains exactly one question at exactly 50.0%, so all 8 rollouts implemented the instruction literally, emitted 22 entries, and lost the entire all-or-nothing reward on an otherwise complete repair."
v3--metamorphic-sql-oracle-3863c8,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;single_path_enforced;weak_tests,high,True,True,partially,no,8,0,8,0,2,1,False,"The verifier hardcodes result_comparison.reference_count/test_count as the SCALAR value an aggregate query returns (with NULL coerced to 0), while instruction.md calls them ""result cardinalities"" and the container's own query_harness.py defines count as len(rows) — all 8 rollouts implemented the literal, tool-endorsed reading and were zeroed by a single unstated convention."
v3--mferg-kernel-pipeline,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;weak_tests,high,False,True,mostly,no,8,0,1,0,2,1,False,"Two conventions decide the entire binary reward and neither is obtainable in the container: /app/docs/recording_format.txt declares the input signal to be microvolts while the grader requires the raw value to be reported unchanged as nanovolts, and the hexagon m-sequence shift direction is never specified — 8/8 rollouts converted x1000 and 7/8 (verified) chose the opposite roll sign, each of which alone forces 0.0."
v3--mips-measure-scorer,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,8,0,6,0,2,1,False,"The graded behaviour hinges on at least three scoring rules the instruction never states and no artifact in the container determines (high-priority bonus suppressed by isToppedOutByProgram, the inverse percentile key set/ladder, and boundary inclusivity), so all 8 rollouts produced instruction-conformant engines and all scored 0 under all-or-nothing grading."
v3--mmf-filing-audit,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,mostly,no,8,0,1,0,2,1,False,"All 8 rollouts built substantively correct pipelines and all 8 died on one unstated naming convention: the reconciliation dict key must literally contain the substring ""total_portfolio_value"", which the instruction never says and the ""partial match"" helper only honours in one direction."
v3--mortgage-pool-analytics-49375f,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,True,True,partially,no,8,1,5,0,3,0,True,"TestSQLReExecution replays every /app/sql/*.sql alphabetically through Python's sqlite3 module — the exact module the instruction tells solvers not to use — so five rollouts with fully correct analytics were zeroed purely for putting base-table DDL or a CLI-dot-command loader inside /app/sql/, while the one pass differed only by writing `CREATE TABLE IF NOT EXISTS`."
v3--mortgage-pool-analytics-911f6f,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,False,True,mostly,no,8,0,2,0,3,0,True,"All 8 rollouts computed `cumulative_decline_pct` as the positive decline `(original - current)/original*100` — the only reading the instruction supports — while the hidden tests demand the negated signed change to 0.01 tolerance, which alone sinks two otherwise fully correct runs (r03, r05)."
v3--mpfr-sqrt-rounding,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,medium,True,True,partially,partially,6,4,1,0,2,1,False,"r06 produced a fully correct correctly-rounded sqrt (213/213 worst-case vectors bit-exact, clean build) and scored 0.0 solely because the hidden pytest constructs +Inf with the bare lowercase literal `mpround_set_hex(x, ""inf"", 0)` — a string convention the instruction never states and the environment never documents — while the only bit-exactness check in the whole verifier is a binary the solver writes itself."
v3--multi-task-weighting,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;rounding_or_tolerance;weak_tests,high,True,True,partially,no,8,1,5,0,3,0,True,"test_state.py:468 secretly requires MGDA to cut total loss by >=50% on a synthetic problem the SOLVER invents with zero quantitative guidance, so the reward is decided by an arbitrary ridge/normalization constant rather than by algorithm correctness — I ran the full suite on rollout r02's verbatim package and it scores 63/64 with only that gate failing (48.3% reduction vs 50% required)."
v3--multicomponent-distillation-design,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;numeric_tolerance_or_rounding;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;rounding_or_tolerance;weak_tests,high,True,True,mostly,no,8,0,8,0,3,0,True,"All 8 rollouts delivered thermodynamically exact FUG designs and were zeroed by a single hardcoded, never-stated relative-volatility averaging convention (sqrt(alpha_top*alpha_bottom)) in the Underwood/Fenske self-consistency checks."
v3--multitenant-rls-audit,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,8,0,8,0,3,0,True,"The verifier hardcodes two implementation details of the reference solution that the instruction never states — the trigger function must be literally named `audit_change` and `get_tenant_stats` must be OWNED BY app_admin — and all 8 rollouts, none of which contains either string, are zeroed by them despite behaviorally satisfying the spec."
v3--multitenant-rls-audit-c28021,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;leaky_answer_in_env;weak_tests,high,True,True,mostly,no,8,4,4,0,2,1,False,"All 8 rollouts produced behaviorally equivalent, genuinely secure RLS rewrites; the 4 zeros were caused solely by three literal conventions the instruction never states (helper must live in a schema named exactly `private`, reloption text must read `security_invoker=true` not `=on`), and pass/fail correlates perfectly (4/4 vs 0/4) with whether the rollout read the agent-visible /tests/test_state.py."
v3--multizone-airflow-solver,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,8,3,5,0,2,1,False,"The instruction gives no flow equation, yet the grader's analytic references hardwire one undisclosed modelling choice — Ct = Cd*A*sqrt(2*rho_avg) with rho_avg the arithmetic MEAN of the two zone densities — and the textbook upstream-density orifice model, which 5 of 8 rollouts implemented in otherwise complete and correct solvers, misses case_stack's pressure by 3.5% against a 0.5% gate and zeroes the whole all-or-nothing reward."
v3--naaqs-design-values-0b1642,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,high,True,True,mostly,no,8,4,3,0,3,0,True,"Three rollouts that computed every pinned regulatory value exactly right scored 0.0 solely because they wrote the `pollutant` column as 'O3'/'SO2'/'NO2' while the verifier hardcodes lowercase in ~20 case-sensitive SQL WHERE clauses and CSV filters, a literal domain TASK.md never specifies."
v3--nasa-thermo-crossvalidator,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,medium,True,True,mostly,no,8,2,6,0,2,1,False,"Pass/fail is decided entirely by an undocumented `mixture` spec grammar: both passes used `""0.21 O2 + 0.79 N2""` (the form the tests hardcode) and all six failures invented comma- or colon-delimited forms, even though the instruction never defines the mixture spec at all and every rollout solved the genuinely hard parsing/numerics layers correctly."
v3--nldm-elmore-sta,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit,unstated_convention;reference_canonical_form,high,False,True,partially,no,1,0,1,0,2,1,False,"The golden numbers encode an undisclosed and physically nonstandard load-capacitance convention -- the reference feeds the NLDM `total_output_net_capacitance` axis and the Elmore downstream cap with SPEF wire capacitance only, silently discarding the Liberty receiver pin `capacitance : 2.0` it parses -- so an otherwise byte-faithful STA engine that follows standard practice misses all 396 values and scores 0."
v3--nom-error-tree,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;weak_tests,high,True,True,partially,partially,8,0,8,0,2,1,False,"All 8 rollouts fixed 12/13 bugs and drove the instruction's only stated success criterion (`cargo test`) to 35/35 green, then scored 0.0 on a hidden CLI exit-code assertion (tests/test_state.py:105) that no Rust test can observe and that the instruction never mentions."
v3--nonmem-pk-uncertainty,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,medium,False,True,mostly,no,8,2,5,0,3,0,True,"Five of seven completed rollouts produced bit-exact correct output on every graded quantity except one — the mean residence time of the 1-comp ORAL model, where the verifier silently hardwires the disposition MRT (V/CL = 3.4231) and the rollouts used the equally textbook extravascular MRT = MRT_iv + MAT (V/CL + 1/KA = 4.2413), a definition the instruction never pins down anywhere."
v3--norsok-corrosion-debug-d18ba1,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target,unstated_convention;impossible_or_contradictory,high,False,True,partially,no,8,0,7,0,3,0,True,"The instruction says ""correct all defects"" but the hidden oracle was generated with a fourth, genuine defect left in place — a sign error in the 5 C f(pH) branch that is internally inconsistent with the file's own 15/20/40 C branches and with the named standard — so all 8 rollouts fixed it, as the instruction asks, and all 8 were zeroed."
v3--oprisk-capital-lda,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;overstrict_or_brittle_grader,unstated_convention;reference_canonical_form;single_path_enforced,high,False,True,mostly,no,8,0,2,0,3,0,True,"tests/test_state.py:90-107 hard-codes six snake_case error-category literals (duplicate_unique_id, below_threshold, negative_gross_loss, negative_recovery, missing_description, discovery_before_occurrence) that exist nowhere except the reference solver's private strings, while the instruction specifies error_summary only as ""{error_category_string: count}"" — so two rollouts (r03, r07) that reproduced the reference's validation outcome and every capital number exactly still scored 0."
v3--osha-exposure-compliance,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;reference_canonical_form;weak_tests,high,True,True,mostly,no,8,3,5,0,3,0,True,"All 8 rollouts produced identical, correct output on 20/21 graded numerics and 7/7 verdicts; the sole pass/fail discriminator is one undefined boolean (`case_f.peak_compliant`) whose ceiling-vs-peak attribution appears nowhere in the instruction or the five shipped reference docs, so 5 fully correct solves were scored 0.0."
v3--parameter-free-optimizer,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,True,True,mostly,no,8,3,1,0,3,0,True,"The verifier silently requires benchmark_results.json to be an object keyed by scenario name (and online_to_batch to be callable as loss_grad_fn(w, x, y)) — neither is stated in instruction.md — and r01, whose C core I rebuilt and confirmed clears every numeric gate, scored 0.0 purely for emitting a JSON array of the same entries."
v3--patent-term-adjustment-cbb488,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;numeric_tolerance_or_rounding;canonical_output_overfit,unstated_convention;rounding_or_tolerance;reference_canonical_form,high,False,True,mostly,no,7,0,2,0,2,1,False,"All seven rollouts built genuine PTA pipelines and got 5-6 of 8 applications byte-exact, but the all-or-nothing 72-test gate pins at least three RCE/issue-fee interpretations that the supplied regulation text does not state and that the container's only oracle (2 RCE-free applications) cannot reveal — r06 lost the whole reward on a single undocumented one-day boundary at 66/72."
v3--peakflow-weighting-engine,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;single_path_enforced;weak_tests,high,True,True,mostly,no,8,0,6,0,3,0,True,"All 8 rollouts fail one hidden lexical assertion — `assert ""validate"" in content` on the Makefile (test_state.py:31) — a target name that exists only in the reference solution; six of them otherwise satisfy every one of the remaining 29 tests, including every pinned numeric value."
v3--peng-robinson-flash-c75ac8,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;overstrict_or_brittle_grader,unstated_convention;reference_canonical_form;single_path_enforced,high,False,True,partially,no,8,0,8,0,2,1,False,All 8 rollouts built a provably correct PR-1976 pipeline (departures and flash match goldens to 1e-9..1e-11) and all scored 0 solely because the goldens encode two reporting conventions stated nowhere: the `eos` block must be the FEED-composition cubic (not the equilibrium phases) and gas viscosity must be mixed by Herning-Zipperer (not Wilke).
v3--pharmgkb-dosing-engine,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,unstated_convention;weak_tests,medium,False,True,mostly,no,8,2,1,0,3,0,True,"The verifier hard-codes SQLite COLUMN names the instruction never states (`SELECT activityvalue FROM alleles WHERE genesymbol=...`, test_state.py:105-107), and r02 — a complete, behaviorally correct solution — scored 0.0 solely for naming those two columns `gene`/`activity_value`."
v3--phi-eval-engine,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader,unstated_convention;single_path_enforced,high,False,True,mostly,no,7,3,3,0,3,0,True,"Three of the four zero-reward rollouts built complete, reference-faithful scorers and lost the entire binary reward on a single assertion — tests/test_state.py:505 requires the `sentences` table to hold zero rows when `--sentence-dir` is omitted, a storage convention the instruction never states and the shipped reference scorer cannot reveal."
v3--piping-hydraulic-analysis,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;numeric_tolerance_or_rounding,unstated_convention;reference_canonical_form;rounding_or_tolerance,high,False,True,partially,no,7,0,6,0,2,1,False,"The verifier pins reducer loss to a 60-degree cone angle hardcoded at tests/test_state.py:93 that appears nowhere in the instruction, system.json, or the starting script, and the 2% band admits only theta in ~[57.4, 62.7] degrees — so six of seven rollouts that satisfied all 48 other assertions were zeroed by an unknowable constant."
v3--piping-seismic-analysis-8ed6bc,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;numeric_tolerance_or_rounding;canonical_output_overfit;overstrict_or_brittle_grader,unstated_convention;rounding_or_tolerance;reference_canonical_form;single_path_enforced,high,False,True,mostly,no,7,0,6,0,2,0,True,"The grader silently mandates linear (np.interp) interpolation of the tabulated response spectrum while the instruction never states any interpolation rule; all 7 rollouts built solvers numerically identical to the grader's reference except for using log-log interpolation (the standard seismic convention), which alone pushes every node 3.0-3.9% past the 3% displacement band and 63/96 force components past the 5% band."
v3--pjm-convergence-analysis,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;single_path_enforced;weak_tests,high,True,True,partially,no,8,0,1,0,3,0,True,"The instruction says peak/off-peak ""follows NERC definitions"" but tests/test_state.py:352-368 hardwires a naive hours-7-22-on-every-day rule; all 8 rollouts independently implemented true NERC on-peak, and r07 — which otherwise produced a genuine 168-hour report whose golden LMPs match PJM to the digit — was scored 0 for exactly that."
v3--pka-shift-decomposition,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;canonical_output_overfit;numeric_tolerance_or_rounding,unstated_convention;reference_canonical_form;rounding_or_tolerance,high,False,True,mostly,no,8,1,3,0,2,1,False,"Every bidirectional Coulomb pair in 1HPX has bit-identical magnitudes with opposite signs, so the instruction's ""use larger absolute value"" rule decides nothing; the verifier silently resolves the tie via an accident of the reference code (comparing an unrounded value against an already-rounded stored one), and three rollouts whose results.json is byte-identical to the passing run except for those signs were scored 0."
v3--pmodel-debug-pipeline,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,unrecoverable_or_hidden_target;specification_ambiguity_or_unstated_requirement;leaky_or_underconstrained_grader,impossible_or_contradictory;unstated_convention;weak_tests,high,False,True,mostly,no,8,0,1,0,3,0,True,"TASK.md deliverable 4 says the DB gpp column is ""computed using the corrected P-model with soil moisture stress applied"", but tests/test_state.py:448 and :462 require the UNSTRESSED calculate_gpp to 1e-6 — all 8 rollouts (including the one, r07, whose physics is reference-exact) obeyed the instruction and were scored 0."
v3--portfolio-risk-engine-a5f0f0,v3,confirmed_defect,false_negative,none,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;overstrict_or_brittle_grader;canonical_output_overfit,unstated_convention;single_path_enforced;reference_canonical_form,high,False,True,partially,no,8,0,6,0,3,0,True,"The verifier grades agreement with a hidden reference implementation, most damningly demanding that ""cornish_fisher_es_95"" be an empirical tail mean rather than the Cornish-Fisher ES its name denotes — 8/8 rollouts wrote all seven files correctly-by-the-prose and all scored 0."
v3--posix-conformance-auditor-e642cf,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;overstrict_or_brittle_grader;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;single_path_enforced;weak_tests,high,True,True,partially,yes,8,0,4,0,3,0,True,"tests/test_state.py:215 requires dash to report ""pass"" for a probe named trap_p_support even though dash provably lacks `trap -p` and the instruction explicitly directs probes to report ""unsupported"" when a shell lacks the tested feature — all 8 rollouts produced the instruction-faithful answer and were zeroed."
v3--ppg-morphology-analysis-6919bd,v3,confirmed_defect,false_negative,false_positive,specification_ambiguity_or_unstated_requirement,specification_ambiguity_or_unstated_requirement;unrecoverable_or_hidden_target;overstrict_or_brittle_grader;canonical_output_overfit;leaky_or_underconstrained_grader,unstated_convention;impossible_or_contradictory;single_path_enforced;reference_canonical_form;weak_tests,high,True,True,poorly,partially,8,0,4,0,2,0,True,"Three tests eagerly dereference a `beat_index` key in biomarkers.json that the instruction's exhaustive 25-key list excludes, so a spec-conformant solution raises KeyError and scores 0.0 no matter what — and the one remaining discriminative test grades a hand-rolled zero-phase moving average against scipy filtfilt's unstated boundary padding, failing correct implementations on 1-3 of 1125 samples."
